dt,open,high,low,close,volume
2017-03-27 00:00:00+09:00,9196.0,9529.0,8345.0,8587.0,6073382.0
2017-03-28 00:00:00+09:00,8713.0,8736.0,8173.0,8288.0,1351803.0
2017-03-29 00:00:00+09:00,8138.0,8138.0,7644.0,7679.0,1204745.0
2017-03-30 00:00:00+09:00,7678.0,7977.0,7483.0,7564.0,757604.0
2017-03-31 00:00:00+09:00,7632.0,7736.0,7333.0,7357.0,405434.0
2017-04-03 00:00:00+09:00,7437.0,7587.0,7276.0,7553.0,426192.0
2017-04-04 00:00:00+09:00,7587.0,7931.0,7460.0,7863.0,584743.0
2017-04-05 00:00:00+09:00,7885.0,7885.0,7690.0,7783.0,188765.0
2017-04-06 00:00:00+09:00,7770.0,7770.0,7356.0,7438.0,270905.0
2017-04-07 00:00:00+09:00,7425.0,7530.0,7425.0,7530.0,207944.0
2017-04-10 00:00:00+09:00,7529.0,7667.0,7437.0,7472.0,259483.0
2017-04-11 00:00:00+09:00,7333.0,8391.0,7322.0,8093.0,2133272.0
2017-04-12 00:00:00+09:00,8092.0,8644.0,8000.0,8507.0,1047073.0
2017-04-13 00:00:00+09:00,8495.0,8678.0,8287.0,8599.0,456633.0
2017-04-14 00:00:00+09:00,9081.0,9334.0,8828.0,9036.0,2911338.0
2017-04-17 00:00:00+09:00,8851.0,9219.0,8828.0,9174.0,1157952.0
2017-04-18 00:00:00+09:00,9150.0,9265.0,8966.0,9197.0,451552.0
2017-04-19 00:00:00+09:00,9219.0,9598.0,9104.0,9472.0,684852.0
2017-04-20 00:00:00+09:00,9471.0,9644.0,9311.0,9335.0,440218.0
2017-04-21 00:00:00+09:00,9425.0,9840.0,9425.0,9840.0,465286.0
2017-04-24 00:00:00+09:00,9955.0,10104.0,9782.0,9829.0,299452.0
2017-04-25 00:00:00+09:00,9839.0,10012.0,9702.0,9771.0,160053.0
2017-04-26 00:00:00+09:00,9874.0,9874.0,9483.0,9691.0,261445.0
2017-04-27 00:00:00+09:00,9265.0,9437.0,9127.0,9346.0,1500231.0
2017-04-28 00:00:00+09:00,9322.0,9588.0,9322.0,9588.0,504349.0
2017-05-02 00:00:00+09:00,9747.0,9747.0,9414.0,9565.0,202639.0
2017-05-04 00:00:00+09:00,9564.0,9805.0,9425.0,9771.0,273801.0
2017-05-08 00:00:00+09:00,9816.0,9816.0,9633.0,9691.0,166912.0
2017-05-10 00:00:00+09:00,9759.0,9759.0,9380.0,9449.0,274041.0
2017-05-11 00:00:00+09:00,9448.0,9621.0,9299.0,9599.0,382479.0
2017-05-12 00:00:00+09:00,9471.0,9644.0,9380.0,9599.0,203442.0
2017-05-15 00:00:00+09:00,9598.0,9598.0,9161.0,9403.0,451096.0
2017-05-16 00:00:00+09:00,9460.0,9471.0,8989.0,9024.0,366016.0
2017-05-17 00:00:00+09:00,8966.0,9081.0,8575.0,8737.0,355190.0
2017-05-18 00:00:00+09:00,8736.0,8989.0,8632.0,8967.0,361606.0
2017-05-19 00:00:00+09:00,8908.0,8989.0,8771.0,8852.0,261213.0
2017-05-22 00:00:00+09:00,8851.0,8943.0,8495.0,8703.0,266446.0
2017-05-23 00:00:00+09:00,8621.0,9012.0,8598.0,8967.0,244982.0
2017-05-24 00:00:00+09:00,8908.0,8954.0,8644.0,8794.0,192029.0
2017-05-25 00:00:00+09:00,8794.0,8966.0,8632.0,8703.0,173800.0
2017-05-26 00:00:00+09:00,8713.0,8862.0,8575.0,8794.0,176764.0
2017-05-29 00:00:00+09:00,8713.0,8954.0,8644.0,8748.0,174355.0
2017-05-30 00:00:00+09:00,8748.0,8989.0,8702.0,8944.0,289849.0
2017-05-31 00:00:00+09:00,8943.0,9035.0,8862.0,8967.0,168423.0
2017-06-01 00:00:00+09:00,8966.0,9380.0,8920.0,9197.0,533280.0
2017-06-02 00:00:00+09:00,9311.0,9345.0,9115.0,9116.0,222019.0
2017-06-05 00:00:00+09:00,9219.0,9242.0,8977.0,9116.0,160521.0
2017-06-07 00:00:00+09:00,9184.0,9196.0,8943.0,9081.0,142415.0
2017-06-08 00:00:00+09:00,9104.0,9265.0,9012.0,9081.0,342642.0
2017-06-09 00:00:00+09:00,9104.0,9161.0,8828.0,8909.0,260969.0
2017-06-12 00:00:00+09:00,8839.0,8874.0,8644.0,8771.0,146830.0
2017-06-13 00:00:00+09:00,8839.0,8839.0,8472.0,8495.0,360463.0
2017-06-14 00:00:00+09:00,8540.0,8598.0,8403.0,8507.0,148480.0
2017-06-15 00:00:00+09:00,8552.0,9046.0,8540.0,8921.0,330042.0
2017-06-16 00:00:00+09:00,9023.0,9023.0,8713.0,8863.0,115773.0
2017-06-19 00:00:00+09:00,8794.0,8966.0,8632.0,8726.0,270337.0
2017-06-20 00:00:00+09:00,8621.0,8736.0,8460.0,8461.0,160576.0
2017-06-21 00:00:00+09:00,8575.0,8586.0,8334.0,8449.0,97604.0
